STATION,ELEMENT,TIMEFUNC,DT,VALUE,FLAG,QUALITY,
0-20000-0-11519,RGLB_D,SUM,1995-11-06T00:00Z,1494.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1995-11-07T00:00Z,1220.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1995-11-08T00:00Z,4302.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1995-11-09T00:00Z,1058.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1995-11-10T00:00Z,1469.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1995-11-11T00:00Z,932.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1995-11-12T00:00Z,1462.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1995-11-13T00:00Z,1055.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1995-11-14T00:00Z,623.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1995-11-15T00:00Z,3928.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1995-11-16T00:00Z,965.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1995-11-17T00:00Z,1076.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1995-11-18T00:00Z,5072.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1995-11-19T00:00Z,1652.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1995-11-20T00:00Z,3193.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1995-11-21T00:00Z,6178.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1995-11-22T00:00Z,5627.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,1995-11-23T00:00Z,803.0,,0.0,
